journal_id,journal_line_id,period,posting_date,source_system,source_doc_id,batch_id,company_code,branch_id,biz_line_id,account_code,account_name,dr_cr,amount,currency,description,posting_status
JV0000059,JV0000059-001,2025-02,2025-02-28,REVENUE_SUBLEDGER,SL0000059,COMM_202502_B007,CJSC_SYNTH,B007,BROKERAGE,1122,应收账款,DR,3378600.09,CNY,经纪佣金收入应收确认,POSTED
JV0000059,JV0000059-002,2025-02,2025-02-28,REVENUE_SUBLEDGER,SL0000059,COMM_202502_B007,CJSC_SYNTH,B007,BROKERAGE,6021,手续费及佣金收入,CR,3378600.09,CNY,经纪佣金收入入账,POSTED
JV0000060,JV0000060-001,2025-02,2025-02-28,REVENUE_SUBLEDGER,SL0000060,COMM_202502_B007,CJSC_SYNTH,B007,BROKERAGE,1122,应收账款,DR,24995507.27,CNY,经纪佣金收入应收确认,POSTED
JV0000060,JV0000060-002,2025-02,2025-02-28,REVENUE_SUBLEDGER,SL0000060,COMM_202502_B007,CJSC_SYNTH,B007,BROKERAGE,6021,手续费及佣金收入,CR,24995507.27,CNY,经纪佣金收入入账,POSTED
JV0000061,JV0000061-001,2025-02,2025-02-28,REVENUE_SUBLEDGER,SL0000061,COMM_202502_B007,CJSC_SYNTH,B007,BROKERAGE,1122,应收账款,DR,325694.67,CNY,经纪佣金收入应收确认,POSTED
JV0000061,JV0000061-002,2025-02,2025-02-28,REVENUE_SUBLEDGER,SL0000061,COMM_202502_B007,CJSC_SYNTH,B007,BROKERAGE,6021,手续费及佣金收入,CR,325694.67,CNY,经纪佣金收入入账,POSTED
JV0000062,JV0000062-001,2025-02,2025-02-28,REVENUE_SUBLEDGER,SL0000062,COMM_202502_B008,CJSC_SYNTH,B008,BROKERAGE,1122,应收账款,DR,11599245.26,CNY,经纪佣金收入应收确认,POSTED
JV0000062,JV0000062-002,2025-02,2025-02-28,REVENUE_SUBLEDGER,SL0000062,COMM_202502_B008,CJSC_SYNTH,B008,BROKERAGE,6021,手续费及佣金收入,CR,11599245.26,CNY,经纪佣金收入入账,POSTED
JV0000063,JV0000063-001,2025-02,2025-02-28,REVENUE_SUBLEDGER,SL0000063,COMM_202502_B008,CJSC_SYNTH,B008,BROKERAGE,1122,应收账款,DR,12876.53,CNY,经纪佣金收入应收确认,POSTED
JV0000063,JV0000063-002,2025-02,2025-02-28,REVENUE_SUBLEDGER,SL0000063,COMM_202502_B008,CJSC_SYNTH,B008,BROKERAGE,6021,手续费及佣金收入,CR,12876.53,CNY,经纪佣金收入入账,POSTED
JV0000064,JV0000064-001,2025-02,2025-02-28,REVENUE_SUBLEDGER,SL0000064,COMM_202502_B008,CJSC_SYNTH,B008,BROKERAGE,1122,应收账款,DR,7071187.86,CNY,经纪佣金收入应收确认,POSTED
JV0000064,JV0000064-002,2025-02,2025-02-28,REVENUE_SUBLEDGER,SL0000064,COMM_202502_B008,CJSC_SYNTH,B008,BROKERAGE,6021,手续费及佣金收入,CR,7071187.86,CNY,经纪佣金收入入账,POSTED
JV0000065,JV0000065-001,2025-02,2025-02-28,REVENUE_SUBLEDGER,SL0000065,COMM_202502_B008,CJSC_SYNTH,B008,BROKERAGE,1122,应收账款,DR,1212236.89,CNY,经纪佣金收入应收确认,POSTED
JV0000065,JV0000065-002,2025-02,2025-02-28,REVENUE_SUBLEDGER,SL0000065,COMM_202502_B008,CJSC_SYNTH,B008,BROKERAGE,6021,手续费及佣金收入,CR,1212236.89,CNY,经纪佣金收入入账,POSTED
JV0000066,JV0000066-001,2025-02,2025-02-28,REVENUE_SUBLEDGER,SL0000066,WEALTH_202502,CJSC_SYNTH,B002,WEALTH,1122,应收账款,DR,2672808.86,CNY,财富管理代销收入入账,POSTED
JV0000066,JV0000066-002,2025-02,2025-02-28,REVENUE_SUBLEDGER,SL0000066,WEALTH_202502,CJSC_SYNTH,B002,WEALTH,6022,财富管理代销收入,CR,2672808.86,CNY,财富管理代销收入入账,POSTED
JV0000067,JV0000067-001,2025-03,2025-03-28,REVENUE_SUBLEDGER,SL0000067,COMM_202503_B001,CJSC_SYNTH,B001,BROKERAGE,1122,应收账款,DR,22269015.45,CNY,经纪佣金收入应收确认,POSTED
JV0000067,JV0000067-002,2025-03,2025-03-28,REVENUE_SUBLEDGER,SL0000067,COMM_202503_B001,CJSC_SYNTH,B001,BROKERAGE,6021,手续费及佣金收入,CR,22269015.45,CNY,经纪佣金收入入账,POSTED
JV0000068,JV0000068-001,2025-03,2025-03-28,REVENUE_SUBLEDGER,SL0000068,COMM_202503_B001,CJSC_SYNTH,B001,BROKERAGE,1122,应收账款,DR,5258078.12,CNY,经纪佣金收入应收确认,POSTED
JV0000068,JV0000068-002,2025-03,2025-03-28,REVENUE_SUBLEDGER,SL0000068,COMM_202503_B001,CJSC_SYNTH,B001,BROKERAGE,6021,手续费及佣金收入,CR,5258078.12,CNY,经纪佣金收入入账,POSTED
JV0000069,JV0000069-001,2025-03,2025-03-28,REVENUE_SUBLEDGER,SL0000069,COMM_202503_B001,CJSC_SYNTH,B001,BROKERAGE,1122,应收账款,DR,16364428.63,CNY,经纪佣金收入应收确认,POSTED
JV0000069,JV0000069-002,2025-03,2025-03-28,REVENUE_SUBLEDGER,SL0000069,COMM_202503_B001,CJSC_SYNTH,B001,BROKERAGE,6021,手续费及佣金收入,CR,16364428.63,CNY,经纪佣金收入入账,POSTED
JV0000070,JV0000070-001,2025-03,2025-03-28,REVENUE_SUBLEDGER,SL0000070,COMM_202503_B001,CJSC_SYNTH,B001,BROKERAGE,1122,应收账款,DR,728917.21,CNY,经纪佣金收入应收确认,POSTED
JV0000070,JV0000070-002,2025-03,2025-03-28,REVENUE_SUBLEDGER,SL0000070,COMM_202503_B001,CJSC_SYNTH,B001,BROKERAGE,6021,手续费及佣金收入,CR,728917.21,CNY,经纪佣金收入入账,POSTED
JV0000071,JV0000071-001,2025-03,2025-03-28,REVENUE_SUBLEDGER,SL0000071,COMM_202503_B002,CJSC_SYNTH,B002,BROKERAGE,1122,应收账款,DR,16763686.66,CNY,经纪佣金收入应收确认,POSTED
JV0000071,JV0000071-002,2025-03,2025-03-28,REVENUE_SUBLEDGER,SL0000071,COMM_202503_B002,CJSC_SYNTH,B002,BROKERAGE,6021,手续费及佣金收入,CR,16763686.66,CNY,经纪佣金收入入账,POSTED
JV0000072,JV0000072-001,2025-03,2025-03-28,REVENUE_SUBLEDGER,SL0000072,COMM_202503_B002,CJSC_SYNTH,B002,BROKERAGE,1122,应收账款,DR,1955301.74,CNY,经纪佣金收入应收确认,POSTED
JV0000072,JV0000072-002,2025-03,2025-03-28,REVENUE_SUBLEDGER,SL0000072,COMM_202503_B002,CJSC_SYNTH,B002,BROKERAGE,6021,手续费及佣金收入,CR,1955301.74,CNY,经纪佣金收入入账,POSTED
JV0000073,JV0000073-001,2025-03,2025-03-28,REVENUE_SUBLEDGER,SL0000073,COMM_202503_B002,CJSC_SYNTH,B002,BROKERAGE,1122,应收账款,DR,7662675.84,CNY,经纪佣金收入应收确认,POSTED
JV0000073,JV0000073-002,2025-03,2025-03-28,REVENUE_SUBLEDGER,SL0000073,COMM_202503_B002,CJSC_SYNTH,B002,BROKERAGE,6021,手续费及佣金收入,CR,7662675.84,CNY,经纪佣金收入入账,POSTED
JV0000074,JV0000074-001,2025-03,2025-03-28,REVENUE_SUBLEDGER,SL0000074,COMM_202503_B002,CJSC_SYNTH,B002,BROKERAGE,1122,应收账款,DR,29393885.02,CNY,经纪佣金收入应收确认,POSTED
JV0000074,JV0000074-002,2025-03,2025-03-28,REVENUE_SUBLEDGER,SL0000074,COMM_202503_B002,CJSC_SYNTH,B002,BROKERAGE,6021,手续费及佣金收入,CR,29393885.02,CNY,经纪佣金收入入账,POSTED
JV0000075,JV0000075-001,2025-03,2025-03-28,REVENUE_SUBLEDGER,SL0000075,COMM_202503_B003,CJSC_SYNTH,B003,BROKERAGE,1122,应收账款,DR,32624441.34,CNY,经纪佣金收入应收确认,POSTED
JV0000075,JV0000075-002,2025-03,2025-03-28,REVENUE_SUBLEDGER,SL0000075,COMM_202503_B003,CJSC_SYNTH,B003,BROKERAGE,6021,手续费及佣金收入,CR,32624441.34,CNY,经纪佣金收入入账,POSTED
JV0000076,JV0000076-001,2025-03,2025-03-28,REVENUE_SUBLEDGER,SL0000076,COMM_202503_B003,CJSC_SYNTH,B003,BROKERAGE,1122,应收账款,DR,1287615.15,CNY,经纪佣金收入应收确认,POSTED
JV0000076,JV0000076-002,2025-03,2025-03-28,REVENUE_SUBLEDGER,SL0000076,COMM_202503_B003,CJSC_SYNTH,B003,BROKERAGE,6021,手续费及佣金收入,CR,1287615.15,CNY,经纪佣金收入入账,POSTED
JV0000077,JV0000077-001,2025-03,2025-03-28,REVENUE_SUBLEDGER,SL0000077,COMM_202503_B003,CJSC_SYNTH,B003,BROKERAGE,1122,应收账款,DR,1545397.74,CNY,经纪佣金收入应收确认,POSTED
JV0000077,JV0000077-002,2025-03,2025-03-28,REVENUE_SUBLEDGER,SL0000077,COMM_202503_B003,CJSC_SYNTH,B003,BROKERAGE,6021,手续费及佣金收入,CR,1545397.74,CNY,经纪佣金收入入账,POSTED
JV0000078,JV0000078-001,2025-03,2025-03-28,REVENUE_SUBLEDGER,SL0000078,COMM_202503_B003,CJSC_SYNTH,B003,BROKERAGE,1122,应收账款,DR,796652.79,CNY,经纪佣金收入应收确认,POSTED
JV0000078,JV0000078-002,2025-03,2025-03-28,REVENUE_SUBLEDGER,SL0000078,COMM_202503_B003,CJSC_SYNTH,B003,BROKERAGE,6021,手续费及佣金收入,CR,796652.79,CNY,经纪佣金收入入账,POSTED
JV0000079,JV0000079-001,2025-03,2025-03-28,REVENUE_SUBLEDGER,SL0000079,COMM_202503_B005,CJSC_SYNTH,B005,BROKERAGE,1122,应收账款,DR,140870.59,CNY,经纪佣金收入应收确认,POSTED
JV0000079,JV0000079-002,2025-03,2025-03-28,REVENUE_SUBLEDGER,SL0000079,COMM_202503_B005,CJSC_SYNTH,B005,BROKERAGE,6021,手续费及佣金收入,CR,140870.59,CNY,经纪佣金收入入账,POSTED
JV0000080,JV0000080-001,2025-03,2025-03-28,REVENUE_SUBLEDGER,SL0000080,COMM_202503_B005,CJSC_SYNTH,B005,BROKERAGE,1122,应收账款,DR,2316206.75,CNY,经纪佣金收入应收确认,POSTED
JV0000080,JV0000080-002,2025-03,2025-03-28,REVENUE_SUBLEDGER,SL0000080,COMM_202503_B005,CJSC_SYNTH,B005,BROKERAGE,6021,手续费及佣金收入,CR,2316206.75,CNY,经纪佣金收入入账,POSTED
JV0000081,JV0000081-001,2025-03,2025-03-28,REVENUE_SUBLEDGER,SL0000081,COMM_202503_B005,CJSC_SYNTH,B005,BROKERAGE,1122,应收账款,DR,1665221.41,CNY,经纪佣金收入应收确认,POSTED
JV0000081,JV0000081-002,2025-03,2025-03-28,REVENUE_SUBLEDGER,SL0000081,COMM_202503_B005,CJSC_SYNTH,B005,BROKERAGE,6021,手续费及佣金收入,CR,1665221.41,CNY,经纪佣金收入入账,POSTED
JV0000082,JV0000082-001,2025-03,2025-03-28,REVENUE_SUBLEDGER,SL0000082,COMM_202503_B005,CJSC_SYNTH,B005,BROKERAGE,1122,应收账款,DR,20976698.41,CNY,经纪佣金收入应收确认,POSTED
JV0000082,JV0000082-002,2025-03,2025-03-28,REVENUE_SUBLEDGER,SL0000082,COMM_202503_B005,CJSC_SYNTH,B005,BROKERAGE,6021,手续费及佣金收入,CR,20976698.41,CNY,经纪佣金收入入账,POSTED
JV0000083,JV0000083-001,2025-03,2025-03-28,REVENUE_SUBLEDGER,SL0000083,COMM_202503_B006,CJSC_SYNTH,B006,BROKERAGE,1122,应收账款,DR,1652127.07,CNY,经纪佣金收入应收确认,POSTED
JV0000083,JV0000083-002,2025-03,2025-03-28,REVENUE_SUBLEDGER,SL0000083,COMM_202503_B006,CJSC_SYNTH,B006,BROKERAGE,6021,手续费及佣金收入,CR,1652127.07,CNY,经纪佣金收入入账,POSTED
JV0000084,JV0000084-001,2025-03,2025-03-28,REVENUE_SUBLEDGER,SL0000084,COMM_202503_B006,CJSC_SYNTH,B006,BROKERAGE,1122,应收账款,DR,12786655.11,CNY,经纪佣金收入应收确认,POSTED
JV0000084,JV0000084-002,2025-03,2025-03-28,REVENUE_SUBLEDGER,SL0000084,COMM_202503_B006,CJSC_SYNTH,B006,BROKERAGE,6021,手续费及佣金收入,CR,12786655.11,CNY,经纪佣金收入入账,POSTED
JV0000085,JV0000085-001,2025-03,2025-03-28,REVENUE_SUBLEDGER,SL0000085,COMM_202503_B006,CJSC_SYNTH,B006,BROKERAGE,1122,应收账款,DR,4466962.8,CNY,经纪佣金收入应收确认,POSTED
JV0000085,JV0000085-002,2025-03,2025-03-28,REVENUE_SUBLEDGER,SL0000085,COMM_202503_B006,CJSC_SYNTH,B006,BROKERAGE,6021,手续费及佣金收入,CR,4466962.8,CNY,经纪佣金收入入账,POSTED
JV0000086,JV0000086-001,2025-03,2025-03-28,REVENUE_SUBLEDGER,SL0000086,COMM_202503_B006,CJSC_SYNTH,B006,BROKERAGE,1122,应收账款,DR,3404474.72,CNY,经纪佣金收入应收确认,POSTED
JV0000086,JV0000086-002,2025-03,2025-03-28,REVENUE_SUBLEDGER,SL0000086,COMM_202503_B006,CJSC_SYNTH,B006,BROKERAGE,6021,手续费及佣金收入,CR,3404474.72,CNY,经纪佣金收入入账,POSTED
JV0000087,JV0000087-001,2025-03,2025-03-28,REVENUE_SUBLEDGER,SL0000087,COMM_202503_B007,CJSC_SYNTH,B007,BROKERAGE,1122,应收账款,DR,35191679.89,CNY,经纪佣金收入应收确认,POSTED
JV0000087,JV0000087-002,2025-03,2025-03-28,REVENUE_SUBLEDGER,SL0000087,COMM_202503_B007,CJSC_SYNTH,B007,BROKERAGE,6021,手续费及佣金收入,CR,35191679.89,CNY,经纪佣金收入入账,POSTED
JV0000088,JV0000088-001,2025-03,2025-03-28,REVENUE_SUBLEDGER,SL0000088,COMM_202503_B007,CJSC_SYNTH,B007,BROKERAGE,1122,应收账款,DR,41999.16,CNY,经纪佣金收入应收确认,POSTED
JV0000088,JV0000088-002,2025-03,2025-03-28,REVENUE_SUBLEDGER,SL0000088,COMM_202503_B007,CJSC_SYNTH,B007,BROKERAGE,6021,手续费及佣金收入,CR,41999.16,CNY,经纪佣金收入入账,POSTED
JV0000089,JV0000089-001,2025-03,2025-03-28,REVENUE_SUBLEDGER,SL0000089,COMM_202503_B007,CJSC_SYNTH,B007,BROKERAGE,1122,应收账款,DR,7361.23,CNY,经纪佣金收入应收确认,POSTED
JV0000089,JV0000089-002,2025-03,2025-03-28,REVENUE_SUBLEDGER,SL0000089,COMM_202503_B007,CJSC_SYNTH,B007,BROKERAGE,6021,手续费及佣金收入,CR,7361.23,CNY,经纪佣金收入入账,POSTED
JV0000090,JV0000090-001,2025-03,2025-03-28,REVENUE_SUBLEDGER,SL0000090,COMM_202503_B007,CJSC_SYNTH,B007,BROKERAGE,1122,应收账款,DR,3801844.19,CNY,经纪佣金收入应收确认,POSTED
JV0000090,JV0000090-002,2025-03,2025-03-28,REVENUE_SUBLEDGER,SL0000090,COMM_202503_B007,CJSC_SYNTH,B007,BROKERAGE,6021,手续费及佣金收入,CR,3801844.19,CNY,经纪佣金收入入账,POSTED
JV0000091,JV0000091-001,2025-03,2025-03-28,REVENUE_SUBLEDGER,SL0000091,COMM_202503_B008,CJSC_SYNTH,B008,BROKERAGE,1122,应收账款,DR,20187341.2,CNY,经纪佣金收入应收确认,POSTED
JV0000091,JV0000091-002,2025-03,2025-03-28,REVENUE_SUBLEDGER,SL0000091,COMM_202503_B008,CJSC_SYNTH,B008,BROKERAGE,6021,手续费及佣金收入,CR,20187341.2,CNY,经纪佣金收入入账,POSTED
JV0000092,JV0000092-001,2025-03,2025-03-28,REVENUE_SUBLEDGER,SL0000092,COMM_202503_B008,CJSC_SYNTH,B008,BROKERAGE,1122,应收账款,DR,4138770.74,CNY,经纪佣金收入应收确认,POSTED
JV0000092,JV0000092-002,2025-03,2025-03-28,REVENUE_SUBLEDGER,SL0000092,COMM_202503_B008,CJSC_SYNTH,B008,BROKERAGE,6021,手续费及佣金收入,CR,4138770.74,CNY,经纪佣金收入入账,POSTED
JV0000093,JV0000093-001,2025-03,2025-03-28,REVENUE_SUBLEDGER,SL0000093,COMM_202503_B008,CJSC_SYNTH,B008,BROKERAGE,1122,应收账款,DR,400193.74,CNY,经纪佣金收入应收确认,POSTED
JV0000093,JV0000093-002,2025-03,2025-03-28,REVENUE_SUBLEDGER,SL0000093,COMM_202503_B008,CJSC_SYNTH,B008,BROKERAGE,6021,手续费及佣金收入,CR,400193.74,CNY,经纪佣金收入入账,POSTED
JV0000094,JV0000094-001,2025-03,2025-03-28,REVENUE_SUBLEDGER,SL0000094,COMM_202503_B008,CJSC_SYNTH,B008,BROKERAGE,1122,应收账款,DR,372691.48,CNY,经纪佣金收入应收确认,POSTED
JV0000094,JV0000094-002,2025-03,2025-03-28,REVENUE_SUBLEDGER,SL0000094,COMM_202503_B008,CJSC_SYNTH,B008,BROKERAGE,6021,手续费及佣金收入,CR,372691.48,CNY,经纪佣金收入入账,POSTED
JV0000095,JV0000095-001,2025-03,2025-03-28,REVENUE_SUBLEDGER,SL0000095,WEALTH_202503,CJSC_SYNTH,B005,WEALTH,1122,应收账款,DR,3371851.17,CNY,财富管理代销收入入账,POSTED
JV0000095,JV0000095-002,2025-03,2025-03-28,REVENUE_SUBLEDGER,SL0000095,WEALTH_202503,CJSC_SYNTH,B005,WEALTH,6022,财富管理代销收入,CR,3371851.17,CNY,财富管理代销收入入账,POSTED
JV0000096,JV0000096-001,2025-04,2025-04-28,REVENUE_SUBLEDGER,SL0000096,COMM_202504_B001,CJSC_SYNTH,B001,BROKERAGE,1122,应收账款,DR,15963599.09,CNY,经纪佣金收入应收确认,POSTED
JV0000096,JV0000096-002,2025-04,2025-04-28,REVENUE_SUBLEDGER,SL0000096,COMM_202504_B001,CJSC_SYNTH,B001,BROKERAGE,6021,手续费及佣金收入,CR,15963599.09,CNY,经纪佣金收入入账,POSTED
JV0000097,JV0000097-001,2025-04,2025-04-28,REVENUE_SUBLEDGER,SL0000097,COMM_202504_B001,CJSC_SYNTH,B001,BROKERAGE,1122,应收账款,DR,20018733.34,CNY,经纪佣金收入应收确认,POSTED
JV0000097,JV0000097-002,2025-04,2025-04-28,REVENUE_SUBLEDGER,SL0000097,COMM_202504_B001,CJSC_SYNTH,B001,BROKERAGE,6021,手续费及佣金收入,CR,20018733.34,CNY,经纪佣金收入入账,POSTED
JV0000098,JV0000098-001,2025-04,2025-04-28,REVENUE_SUBLEDGER,SL0000098,COMM_202504_B001,CJSC_SYNTH,B001,BROKERAGE,1122,应收账款,DR,4198333.9,CNY,经纪佣金收入应收确认,POSTED
JV0000098,JV0000098-002,2025-04,2025-04-28,REVENUE_SUBLEDGER,SL0000098,COMM_202504_B001,CJSC_SYNTH,B001,BROKERAGE,6021,手续费及佣金收入,CR,4198333.9,CNY,经纪佣金收入入账,POSTED
JV0000099,JV0000099-001,2025-04,2025-04-28,REVENUE_SUBLEDGER,SL0000099,COMM_202504_B001,CJSC_SYNTH,B001,BROKERAGE,1122,应收账款,DR,2263166.27,CNY,经纪佣金收入应收确认,POSTED
JV0000099,JV0000099-002,2025-04,2025-04-28,REVENUE_SUBLEDGER,SL0000099,COMM_202504_B001,CJSC_SYNTH,B001,BROKERAGE,6021,手续费及佣金收入,CR,2263166.27,CNY,经纪佣金收入入账,POSTED
JV0000100,JV0000100-001,2025-04,2025-04-28,REVENUE_SUBLEDGER,SL0000100,COMM_202504_B002,CJSC_SYNTH,B002,BROKERAGE,1122,应收账款,DR,4952377.07,CNY,经纪佣金收入应收确认,POSTED
JV0000100,JV0000100-002,2025-04,2025-04-28,REVENUE_SUBLEDGER,SL0000100,COMM_202504_B002,CJSC_SYNTH,B002,BROKERAGE,6021,手续费及佣金收入,CR,4952377.07,CNY,经纪佣金收入入账,POSTED
JV0000101,JV0000101-001,2025-04,2025-04-28,REVENUE_SUBLEDGER,SL0000101,COMM_202504_B002,CJSC_SYNTH,B002,BROKERAGE,1122,应收账款,DR,7053515.21,CNY,经纪佣金收入应收确认,POSTED
JV0000101,JV0000101-002,2025-04,2025-04-28,REVENUE_SUBLEDGER,SL0000101,COMM_202504_B002,CJSC_SYNTH,B002,BROKERAGE,6021,手续费及佣金收入,CR,7053515.21,CNY,经纪佣金收入入账,POSTED
JV0000102,JV0000102-001,2025-04,2025-04-28,REVENUE_SUBLEDGER,SL0000102,COMM_202504_B002,CJSC_SYNTH,B002,BROKERAGE,1122,应收账款,DR,27082109.56,CNY,经纪佣金收入应收确认,POSTED
JV0000102,JV0000102-002,2025-04,2025-04-28,REVENUE_SUBLEDGER,SL0000102,COMM_202504_B002,CJSC_SYNTH,B002,BROKERAGE,6021,手续费及佣金收入,CR,27082109.56,CNY,经纪佣金收入入账,POSTED
JV0000103,JV0000103-001,2025-04,2025-04-28,REVENUE_SUBLEDGER,SL0000103,COMM_202504_B002,CJSC_SYNTH,B002,BROKERAGE,1122,应收账款,DR,13966788.91,CNY,经纪佣金收入应收确认,POSTED
JV0000103,JV0000103-002,2025-04,2025-04-28,REVENUE_SUBLEDGER,SL0000103,COMM_202504_B002,CJSC_SYNTH,B002,BROKERAGE,6021,手续费及佣金收入,CR,13966788.91,CNY,经纪佣金收入入账,POSTED
JV0000104,JV0000104-001,2025-04,2025-04-28,REVENUE_SUBLEDGER,SL0000106,COMM_202504_B003,CJSC_SYNTH,B003,BROKERAGE,1122,应收账款,DR,18148973.53,CNY,经纪佣金收入应收确认,POSTED
JV0000104,JV0000104-002,2025-04,2025-04-28,REVENUE_SUBLEDGER,SL0000106,COMM_202504_B003,CJSC_SYNTH,B003,BROKERAGE,6021,手续费及佣金收入,CR,18148973.53,CNY,经纪佣金收入入账,POSTED
JV0000105,JV0000105-001,2025-04,2025-04-28,REVENUE_SUBLEDGER,SL0000107,COMM_202504_B003,CJSC_SYNTH,B003,BROKERAGE,1122,应收账款,DR,6254027.77,CNY,经纪佣金收入应收确认,POSTED
JV0000105,JV0000105-002,2025-04,2025-04-28,REVENUE_SUBLEDGER,SL0000107,COMM_202504_B003,CJSC_SYNTH,B003,BROKERAGE,6021,手续费及佣金收入,CR,6254027.77,CNY,经纪佣金收入入账,POSTED
JV0000106,JV0000106-001,2025-04,2025-04-28,REVENUE_SUBLEDGER,SL0000108,COMM_202504_B004,CJSC_SYNTH,B004,BROKERAGE,1122,应收账款,DR,15385543.38,CNY,经纪佣金收入应收确认,POSTED
JV0000106,JV0000106-002,2025-04,2025-04-28,REVENUE_SUBLEDGER,SL0000108,COMM_202504_B004,CJSC_SYNTH,B004,BROKERAGE,6021,手续费及佣金收入,CR,15385543.38,CNY,经纪佣金收入入账,POSTED
JV0000107,JV0000107-001,2025-04,2025-04-28,REVENUE_SUBLEDGER,SL0000109,COMM_202504_B004,CJSC_SYNTH,B004,BROKERAGE,1122,应收账款,DR,5611432.9,CNY,经纪佣金收入应收确认,POSTED
JV0000107,JV0000107-002,2025-04,2025-04-28,REVENUE_SUBLEDGER,SL0000109,COMM_202504_B004,CJSC_SYNTH,B004,BROKERAGE,6021,手续费及佣金收入,CR,5611432.9,CNY,经纪佣金收入入账,POSTED
JV0000108,JV0000108-001,2025-04,2025-04-28,REVENUE_SUBLEDGER,SL0000110,COMM_202504_B004,CJSC_SYNTH,B004,BROKERAGE,1122,应收账款,DR,2404074.32,CNY,经纪佣金收入应收确认,POSTED
JV0000108,JV0000108-002,2025-04,2025-04-28,REVENUE_SUBLEDGER,SL0000110,COMM_202504_B004,CJSC_SYNTH,B004,BROKERAGE,6021,手续费及佣金收入,CR,2404074.32,CNY,经纪佣金收入入账,POSTED
JV0000109,JV0000109-001,2025-04,2025-04-28,REVENUE_SUBLEDGER,SL0000111,COMM_202504_B004,CJSC_SYNTH,B004,BROKERAGE,1122,应收账款,DR,5779084.31,CNY,经纪佣金收入应收确认,POSTED
JV0000109,JV0000109-002,2025-04,2025-04-28,REVENUE_SUBLEDGER,SL0000111,COMM_202504_B004,CJSC_SYNTH,B004,BROKERAGE,6021,手续费及佣金收入,CR,5779084.31,CNY,经纪佣金收入入账,POSTED
JV0000110,JV0000110-001,2025-04,2025-04-28,REVENUE_SUBLEDGER,SL0000112,COMM_202504_B005,CJSC_SYNTH,B005,BROKERAGE,1122,应收账款,DR,1083437.33,CNY,经纪佣金收入应收确认,POSTED
JV0000110,JV0000110-002,2025-04,2025-04-28,REVENUE_SUBLEDGER,SL0000112,COMM_202504_B005,CJSC_SYNTH,B005,BROKERAGE,6021,手续费及佣金收入,CR,1083437.33,CNY,经纪佣金收入入账,POSTED
JV0000111,JV0000111-001,2025-04,2025-04-28,REVENUE_SUBLEDGER,SL0000113,COMM_202504_B005,CJSC_SYNTH,B005,BROKERAGE,1122,应收账款,DR,7797090.16,CNY,经纪佣金收入应收确认,POSTED
JV0000111,JV0000111-002,2025-04,2025-04-28,REVENUE_SUBLEDGER,SL0000113,COMM_202504_B005,CJSC_SYNTH,B005,BROKERAGE,6021,手续费及佣金收入,CR,7797090.16,CNY,经纪佣金收入入账,POSTED
JV0000112,JV0000112-001,2025-04,2025-04-28,REVENUE_SUBLEDGER,SL0000114,COMM_202504_B005,CJSC_SYNTH,B005,BROKERAGE,1122,应收账款,DR,5993645.6,CNY,经纪佣金收入应收确认,POSTED
JV0000112,JV0000112-002,2025-04,2025-04-28,REVENUE_SUBLEDGER,SL0000114,COMM_202504_B005,CJSC_SYNTH,B005,BROKERAGE,6021,手续费及佣金收入,CR,5993645.6,CNY,经纪佣金收入入账,POSTED
JV0000113,JV0000113-001,2025-04,2025-04-28,REVENUE_SUBLEDGER,SL0000115,COMM_202504_B005,CJSC_SYNTH,B005,BROKERAGE,1122,应收账款,DR,9000482.75,CNY,经纪佣金收入应收确认,POSTED
JV0000113,JV0000113-002,2025-04,2025-04-28,REVENUE_SUBLEDGER,SL0000115,COMM_202504_B005,CJSC_SYNTH,B005,BROKERAGE,6021,手续费及佣金收入,CR,9000482.75,CNY,经纪佣金收入入账,POSTED
JV0000114,JV0000114-001,2025-04,2025-04-28,REVENUE_SUBLEDGER,SL0000116,COMM_202504_B006,CJSC_SYNTH,B006,BROKERAGE,1122,应收账款,DR,5063506.14,CNY,经纪佣金收入应收确认,POSTED
JV0000114,JV0000114-002,2025-04,2025-04-28,REVENUE_SUBLEDGER,SL0000116,COMM_202504_B006,CJSC_SYNTH,B006,BROKERAGE,6021,手续费及佣金收入,CR,5063506.14,CNY,经纪佣金收入入账,POSTED
JV0000115,JV0000115-001,2025-04,2025-04-28,REVENUE_SUBLEDGER,SL0000117,COMM_202504_B006,CJSC_SYNTH,B006,BROKERAGE,1122,应收账款,DR,8777592.85,CNY,经纪佣金收入应收确认,POSTED
JV0000115,JV0000115-002,2025-04,2025-04-28,REVENUE_SUBLEDGER,SL0000117,COMM_202504_B006,CJSC_SYNTH,B006,BROKERAGE,6021,手续费及佣金收入,CR,8777592.85,CNY,经纪佣金收入入账,POSTED
JV0000116,JV0000116-001,2025-04,2025-04-28,REVENUE_SUBLEDGER,SL0000118,COMM_202504_B006,CJSC_SYNTH,B006,BROKERAGE,1122,应收账款,DR,634005.82,CNY,经纪佣金收入应收确认,POSTED
JV0000116,JV0000116-002,2025-04,2025-04-28,REVENUE_SUBLEDGER,SL0000118,COMM_202504_B006,CJSC_SYNTH,B006,BROKERAGE,6021,手续费及佣金收入,CR,634005.82,CNY,经纪佣金收入入账,POSTED
